ID_REF,GSM759848,GSM759849,GSM759850,GSM759851,GSM759852
1765657_s_at,7.995783,8.255296,3.270876,0.8560052,15.31265
1765658_at,623.1539,512.2213,304.3054,663.4819,229.1923
1765659_s_at,1318.661,1381.778,1365.798,1254.127,2700.132
1765660_s_at,0.419578,0.9654952,1.427929,0.2176052,6.513562
1765661_at,0.8394657,3.303789,21.42725,0.5622562,0.8814037
1765662_s_at,4.204112,0.8669198,0.290985,3.964349,1.453005
1765663_s_at,431.6162,571.1584,346.2737,539.287,271.1822
1765664_at,0.7721673,1.237628,7.394444,0.660497,8.816964
1765665_at,28.67731,22.24069,4.729551,26.45004,21.50993
1765666_at,1.906564,0.9826733,0.965125,1.53871,1.344875
1765667_s_at,1001.194,1197.672,1247.881,880.2737,1379.858
1765668_at,1.288828,1.372987,0.1905663,0.0932365,2.230273
1765669_s_at,395.0836,371.3626,295.5902,395.5613,217.7553
1765670_at,11.53887,8.260869,18.02989,11.26913,17.39345
1765671_at,544.6776,599.0552,353.115,421.6941,215.9934
1765672_s_at,801.3466,582.8698,443.2357,813.7739,295.5244
1765673_at,38.09142,39.49488,31.37793,23.78231,67.48786
1765674_at,113.4433,141.0936,62.0606,115.3699,101.5496
1765675_at,0.127598,0.1783587,6.390977,6.446012,7.45511
1765676_at,10.46466,20.01245,7.000328,13.5246,6.467307
1765677_s_at,588.8335,681.5068,368.4305,520.8549,274.5146
1765678_at,924.1887,1061.881,642.538,862.8645,518.2604
1765679_s_at,36.25574,29.35436,46.64265,24.75015,55.23157
1765680_s_at,819.3351,745.2536,672.4589,782.9685,607.9413
1765681_s_at,188.9183,231.5772,140.3376,198.5876,69.98161
1765682_s_at,0.6424634,0.3192777,8.826009,3.410051,7.453784
1765683_s_at,1.523417,3.692427,16.26917,2.082477,4.800875
1765684_at,916.3395,1387.775,1046.489,819.2783,2053.976
1765685_at,582.5144,755.2897,746.5126,725.1649,413.2618
1765687_at,1.062877,0.3700473,1.36817,0.3026904,2.249549
1765688_s_at,3.259271,6.339688,26.65779,12.06075,28.59168
1765689_s_at,1037.444,972.5281,593.5197,889.2495,1244.083
1765690_s_at,2.452507,2.848216,2.300467,2.023966,1.490849
1765691_s_at,690.1771,636.0375,365.0807,653.2686,382.8939
1765692_s_at,23.18211,60.60405,30.86445,24.67549,36.2875
1765693_at,24.164,11.17888,38.04284,18.13337,36.99635
1765694_s_at,1801.164,2027.298,2313.272,1013.189,4322.808
1765695_s_at,1347.173,1155.494,1201.171,1144.888,1261.33
1765696_s_at,427.5218,493.7397,299.8718,420.9374,259.2726
1765697_s_at,4449.667,5343.981,14515.8,7339.4,17050.82
1765698_s_at,543.1682,499.9192,441.6485,610.3572,425.9882
1765699_s_at,6.447331,15.56215,4.782644,10.12995,27.31541
1765700_at,25.69298,24.11937,30.00877,16.52851,3.76953
1765701_s_at,2727.328,2770.12,3913.576,2554.818,4896.735
1765702_s_at,717.9602,677.6806,522.3906,712.8438,244.4361
1765703_at,1147.214,1532.354,2315.021,1667.19,4216.304
1765704_s_at,1335.569,1385.504,2087.199,1396.074,2040.857
1765705_s_at,629.213,565.4744,297.6786,581.1337,178.659
1765706_at,428.2162,451.0231,217.2934,374.7442,158.4877
1765707_s_at,499.5666,455.7994,378.9367,634.5184,325.324
1765708_s_at,946.4088,1021.998,687.4455,850.8319,563.184
1765710_at,9.778206,10.68171,1.086309,2.435169,5.26251
1765711_s_at,741.3663,636.517,411.0814,738.0018,299.4226
1765712_s_at,1658.663,1920.263,1756.956,1550.272,3112.58
1765713_at,1.606678,0.3504966,11.0105,1.225068,0.6185099
1765714_at,17.79327,9.164488,4.081191,6.019738,4.68841
1765715_x_at,1087.318,1289.286,722.6028,1410.232,623.0162
1765716_s_at,719.9567,629.2951,559.7484,913.1709,373.5727
1765717_s_at,1232.373,1301.798,984.9417,1127.751,2042.462
1765718_s_at,841.6651,734.6974,360.2064,701.3669,374.7809
1765719_s_at,1.735307,8.359365,0.8348085,2.97716,3.424025
1765720_at,0.3609051,1.516334,16.52285,3.344437,2.880656
1765721_s_at,8.873796,14.02527,17.42392,1.850872,14.05327
1765722_s_at,643.0764,601.5234,360.5332,634.5868,231.564
1765723_s_at,2.290617,14.28043,44.56432,24.7668,25.68169
1765724_s_at,844.9887,634.7028,513.6544,746.9669,253.1365
1765725_s_at,0.5079527,0.6822932,1.080073,7.305362,0.7121449
1765726_s_at,361.4966,431.6942,260.5753,413.8505,117.9741
1765727_s_at,253.7143,357.0264,146.6894,250.4937,80.49691
1765728_s_at,829.1818,736.8852,456.6158,800.4535,511.3597
1765729_s_at,564.1384,566.715,372.6518,631.6868,334.5588
1765731_s_at,98.92315,92.35199,89.93228,165.9826,68.88271
1765732_s_at,467.7173,478.3554,307.7785,411.2255,239.3254
1765733_at,10.07991,9.195351,11.40306,8.577671,16.05351
1765734_s_at,1053.918,989.101,653.4766,791.8723,745.9619
1765735_s_at,14.94824,9.413632,8.077342,15.87663,23.3565
1765736_s_at,1135,911.9351,800.5237,919.1568,1001.162
1765737_at,3.774246,5.42563,6.33738,0.4043494,0.5709701
1765738_s_at,842.6498,1249.839,1304.606,1039.784,889.5107
1765739_s_at,231.1987,301.6533,314.6913,364.3623,269.1395
1765740_at,0.3169014,0.3712686,2.438988,0.7105438,3.367448
1765741_s_at,103.7264,145.2264,133.8842,95.95275,226.7321
1765742_s_at,0.03440535,0.1916391,1.146523,0.7976607,0.1621136
1765743_x_at,26.22819,38.90077,18.52622,31.1765,14.60434
1765744_s_at,881.0648,738.5037,693.0064,828.9587,305.4537
1765745_s_at,662.4121,753.2713,460.5847,811.012,184.1499
1765746_s_at,1058.64,804.5772,498.8755,920.4549,386.2105
1765747_at,7.924972,9.006098,2.88742,5.340619,11.82721
1765748_s_at,3.882484,10.57982,1.977354,5.447039,7.376074
1765749_s_at,4319.687,4774.964,14145.72,5817.283,11978.61
1765750_at,40.47513,42.19925,58.00233,38.72607,58.8591
1765751_s_at,582.9563,582.874,248.0324,490.2748,221.9788
1765752_at,610.4306,461.2387,245.236,531.7527,168.1713
1765753_s_at,555.5219,514.5974,362.4882,579.8279,137.9284
1765754_s_at,495.347,396.9752,383.5136,653.2867,252.6985
1765755_s_at,650.9731,712.3659,445.1496,653.6517,343.5487
1765756_at,11.8686,13.45053,19.97816,29.61062,26.02967
1765757_s_at,702.3761,778.9292,444.7801,623.707,238.5894
1765758_s_at,4.869173,8.399483,3.724063,3.376221,9.606851
1765759_s_at,676.705,590.8686,638.3248,545.6159,323.4347
1765760_s_at,779.5338,586.7762,531.1034,758.0855,377.5784
1765761_s_at,1914.269,2236.243,3552.178,1924.684,3216.35
1765762_s_at,1.782291,1.882848,4.009767,4.601244,14.1395
1765763_at,1.597692,0.5868592,0.4010963,2.13683,0.3813354
1765764_s_at,6.705077,11.50335,3.798594,3.501518,28.90051
1765765_s_at,1285.402,1568.442,1204.527,877.1394,1360.588
1765766_s_at,905.0855,1016.248,808.0723,876.0685,1001.782
1765767_s_at,672.5715,828.6833,1127.88,1239.388,1370.434
1765768_s_at,279.4511,446.1871,170.9828,250.3261,133.0867
1765769_s_at,1365.766,1189.874,1425.17,1104.757,1775.195
1765770_s_at,0.5800707,0.5303775,7.578686,0.1574668,0.958355
1765771_x_at,15.23096,13.27206,17.48969,22.40082,30.32
1765772_s_at,1453.162,1377.359,1884.421,1377.998,3138.153
1765773_s_at,1158.531,1192.001,827.3907,933.2259,1354.243
1765774_at,3.008802,2.770479,2.441215,1.270355,1.057224
1765775_s_at,5.179652,5.364915,5.944584,4.026359,7.802596
1765776_s_at,1098.626,1104.741,922.4855,939.3408,1185.237
1765777_s_at,817.7346,714.6893,741.4402,702.2066,531.3878
1765778_s_at,655.0939,803.8866,463.6878,635.8717,579.5227
1765779_s_at,13.91249,13.07711,17.10533,8.702736,16.6272
1765780_at,3.280863,13.44032,2.37068,9.913731,16.12416
1765781_s_at,890.0816,782.86,580.423,828.2725,449.3085
1765782_s_at,7.554079,1.89305,4.555323,9.086544,0.8490209
1765783_s_at,1161.35,1221.726,1258.146,1053.339,1620.713
1765784_s_at,789.1979,835.5271,772.3333,1007.445,613.3531
1765785_at,505.42,534.5635,389.6264,529.776,333.6025
1765786_s_at,1093.05,839.6592,591.6457,955.3033,394.066
1765787_s_at,878.6621,608.9058,523.1547,948.5043,315.9886
1765788_s_at,775.5386,637.4362,542.534,840.2403,256.9812
1765789_s_at,849.9297,750.9694,477.8979,785.3489,743.1069
1765790_s_at,925.8898,829.0784,578.4703,933.1321,502.0981
1765791_s_at,17.26502,31.70307,13.51258,16.03926,8.545658
1765792_s_at,509.2374,385.06,253.469,505.8338,207.5714
1765793_s_at,815.8751,791.7061,627.8966,819.8948,656.3849
1765794_at,33.44371,40.67085,22.6065,23.94217,45.8864
1765795_s_at,1218.373,1402.224,1297.73,949.2985,622.2868
1765796_s_at,500.0014,637.9745,528.2044,492.5566,454.2834
1765797_s_at,0.9494885,0.8371302,1.152153,12.74679,1.384609
1765798_s_at,987.6045,859.5758,834.8019,881.0532,987.725
1765799_at,1.665172,2.304717,1.685404,0.5954053,0.6855416
1765800_s_at,12.95923,2.565992,24.58266,13.17992,22.84128
1765801_s_at,758.0725,853.0121,531.3569,653.4775,250.2052
1765802_s_at,941.3032,961.8892,971.919,862.8599,1625.984
1765803_at,10.41628,6.469875,2.11397,9.232578,1.857696
1765804_at,1.475413,13.39942,10.8632,13.26192,17.02324
1765805_s_at,2.01859,0.6149874,21.83449,5.661733,8.803539
1765806_s_at,779.0901,985.088,662.939,621.4489,1119.969
1765807_at,4.634548,8.571367,16.97485,4.107707,4.729434
1765808_s_at,3.494393,8.47051,11.16097,6.912401,25.94589
1765809_s_at,826.6469,860.0329,678.0652,1022.785,290.933
1765810_s_at,894.687,984.2581,811.1223,1084.355,584.4493
1765811_s_at,755.8049,673.7245,496.2633,712.5413,557.7508
1765812_s_at,41.6504,36.78004,24.70877,41.34158,38.64362
1765813_s_at,3.736434,6.610283,1.329943,7.650342,15.07742
1765815_s_at,15.34005,8.379144,17.39047,1.159483,1.323206
1765816_s_at,629.776,523.4278,398.6661,622.6396,220.1308
1765817_s_at,26.12905,12.57369,38.03566,22.96998,31.78393
1765818_s_at,0.8007549,0.6653669,10.94842,0.9790542,12.12614
1765819_s_at,609.9321,678.626,465.839,711.8455,293.7558
1765820_s_at,0.8695211,11.50323,23.58617,7.219991,18.55621
1765821_s_at,599.1509,696.0956,561.5057,599.4266,464.2422
1765822_at,0.5913167,0.3602469,2.797509,1.573819,0.8096321
1765823_s_at,1092.122,992.2521,1259.159,1074.387,699.8356
1765824_s_at,4.439486,9.367551,13.70605,6.036814,6.183821
1765825_at,27.82367,25.67927,16.74674,20.52286,27.17806
1765826_at,746.875,807.6124,625.8798,758.3532,432.8856
1765827_s_at,937.5282,940.9799,901.1434,795.1392,943.6703
1765828_s_at,172.9598,238.7443,143.0496,214.3331,151.9059
1765829_at,11.9747,13.3599,5.582216,14.62796,20.48679
1765830_at,7.665524,5.280854,13.67162,6.51239,2.04397
1765831_s_at,2.048056,2.826931,3.175508,9.789724,2.779912
1765832_s_at,1.92551,1.265482,2.021442,1.168782,1.332047
1765833_s_at,1177.992,1129.643,1446.856,1016.014,1879.028
1765834_s_at,553.0656,721.7305,536.4373,595.4422,1673.33
1765835_s_at,718.4848,764.9681,859.8375,868.601,1119.619
1765836_s_at,873.5425,860.3774,901.2739,916.9532,874.3204
1765837_s_at,11.31571,8.812177,4.77358,6.034421,6.863389
1765838_s_at,583.1116,691.3329,437.8362,710.9351,537.7348
1765839_s_at,1013.52,1081.801,961.8379,832.1667,1878.683
1765840_at,27.70714,25.40723,41.09722,21.78185,50.38097
1765841_at,1.191417,3.235659,1.665005,1.333881,2.804711
1765842_s_at,884.9395,823.8992,641.0916,837.9478,888.2562
1765843_at,6.371499,10.7158,6.917495,10.63784,2.842921
1765844_at,2.939992,7.413325,4.75989,2.822762,15.22821
1765845_s_at,745.3628,700.2841,730.1234,751.7216,784.9863
1765846_s_at,1466.746,1497.552,1484.865,1426.376,2241.059
1765847_s_at,634.5646,686.2353,417.9887,517.7038,399.4564
1765848_s_at,475.649,476.6847,2777.446,1013.106,1075.721
1765849_s_at,28.82312,40.25786,60.93636,55.62894,63.70457
1765850_s_at,2542.322,3235.384,5223.302,2372.473,7714.509
1765851_at,9.75371,13.178,0.9910749,6.921786,15.98396
1765852_s_at,1.981556,8.350471,2.93326,5.895798,1.119748
1765853_s_at,925.0762,954.0521,1060.729,907.257,1381.656
1765854_s_at,370.0757,531.6562,399.7074,500.7304,313.4823
1765855_s_at,739.8653,841.4128,655.2402,658.8408,1942.357
1765856_s_at,697.8448,733.1232,354.8735,554.7054,213.1904
1765857_s_at,710.3217,518.3329,311.6467,554.0956,303.1563
1765858_s_at,1.083972,2.418755,11.99185,1.776243,4.15573
1765859_at,1.131655,0.4604777,3.197883,1.106835,5.318987
1765860_s_at,621.6169,608.3184,391.7969,574.536,279.8791
1765861_s_at,3.199216,5.426978,4.049463,1.005903,1.424531
1765862_at,41.16473,55.9081,43.16829,38.07186,37.23505
1765863_s_at,607.1323,478.095,326.4332,670.607,158.3946
1765864_s_at,1553.637,1455.542,2004.19,1299.418,1723.411
1765865_s_at,5.744339,3.727225,16.897,0.2418629,12.50799
1765866_s_at,9.701412,9.320096,9.117985,5.385347,11.92398
1765867_s_at,599.6292,481.2337,421.5511,606.3799,288.601
1765868_s_at,3.997143,5.004966,8.102368,3.071416,5.818432
1765869_at,1020.153,948.8646,658.8922,1044.043,547.9238
1765870_s_at,384.1548,474.8922,363.7128,433.6745,226.4726
1765871_s_at,6.984285,6.338335,5.51635,1.087828,18.00944
1765872_s_at,0.432718,0.2241755,0.8384362,1.601396,0.3127382
1765873_at,830.0988,837.6197,560.6686,889.2141,377.3454
1765874_s_at,1.825832,1.181195,1.112218,0.3309928,4.831418
1765875_s_at,774.7393,713.447,460.8311,712.8956,311.9248
1765876_s_at,909.1871,740.2784,505.7187,674.8743,459.3826
1765877_s_at,423.2953,432.1288,165.4733,401.1381,85.56588
1765878_at,43.58811,38.3146,13.1678,22.37719,36.94808
1765879_s_at,476.9478,414.869,206.7145,447.6422,101.5575
1765880_s_at,10.19513,4.950866,16.63458,3.330306,12.4767
1765881_s_at,16.56328,24.17546,1.299004,11.23609,23.63279
1765882_s_at,11.80417,9.975857,18.998,2.675346,0.9855931
1765883_at,4.797621,14.58887,30.8631,7.191195,29.45184
1765884_s_at,735.5199,803.961,492.8489,779.4209,214.5708
1765885_s_at,1852.19,1584.889,2576.963,1650.29,2269.727
1765886_s_at,710.8373,640.3439,424.7895,687.6715,497.3927
1765887_s_at,685.9803,789.9465,707.9598,847.3413,758.9868
1765888_s_at,5.425069,10.33014,1.485811,1.470054,3.197198
1765889_at,1.436107,7.021008,2.472996,4.160443,6.11167
1765890_at,603.5291,501.5726,448.0939,679.2793,348.5216
1765891_s_at,449.0844,611.1429,379.239,562.642,168.8437
1765892_s_at,1138.795,1198.042,924.0932,754.0577,1647.235
1765893_s_at,12.12856,8.269083,1.085728,0.7536574,24.38136
1765894_s_at,378.758,411.2509,252.9792,438.3341,208.1463
1765895_s_at,2526.6,2685.525,5036.389,2731.898,2399.486
1765896_x_at,16.67681,23.25069,14.54008,41.38293,18.62598
1765897_s_at,793.299,685.5697,384.682,855.4654,328.212
1765898_s_at,1164.859,1204.796,1531.262,1290.265,930.8764
1765899_s_at,493.9981,390.9457,248.4445,445.4113,229.4544
1765900_s_at,861.7165,630.857,700.3156,892.3857,440.0468
1765901_s_at,1782.179,2126.355,2967.624,1884.697,4388.781
1765902_at,693.7371,675.9108,592.7418,482.5131,1408.817
1765903_s_at,0.3979365,0.1430005,1.369668,0.7266264,4.426744
1765904_at,4.745918,9.554666,7.049102,10.24922,17.78358
1765905_s_at,19.91957,12.77008,17.52294,8.557316,10.06987
1765906_s_at,490.0798,601.0806,259.0096,452.1615,183.3676
1765907_s_at,2.346516,8.355503,21.42387,10.03886,25.1053
1765908_at,263.7335,373.6015,171.4638,335.5092,85.72143
1765909_s_at,895.8403,800.54,1196.264,783.3734,714.4626
1765911_s_at,0.1754188,1.355729,9.701836,2.458666,1.406584
1765912_at,9.955143,16.834,17.67494,12.2249,36.72857
1765913_at,4.322861,3.177006,4.581614,1.576368,4.110833
1765914_at,0.4413649,2.94696,1.285077,3.824265,11.3073
1765915_at,33.58684,30.96163,44.73581,33.36955,27.73924
1765916_at,0.5227519,1.184676,1.351839,0.4661101,1.736103
1765917_s_at,999.3089,926.5157,584.4927,901.6436,672.8273
1765918_s_at,694.8197,412.8069,284.4738,529.8611,265.2451
1765919_at,1.129352,6.533636,0.6383122,6.580299,0.6116221
1765920_s_at,677.9722,661.1525,521.5342,717.9787,770.5432
1765921_at,634.3632,613.5973,242.6421,509.6361,205.694
1765922_s_at,646.2311,518.2963,313.8296,726.5607,168.093
1765923_s_at,25.54428,29.30922,43.3211,19.14208,32.82103
1765924_s_at,3.471476,0.3697821,1.123612,3.716655,4.255873
1765925_s_at,1276.323,1391.741,1276.678,1743.155,1396.078
1765926_s_at,493.7034,399.7448,223.9978,416.4169,183.8885
1765927_at,0.368389,0.307475,3.807198,0.7167074,1.113878
1765928_at,2.055962,6.935081,7.869037,8.461381,29.51447
1765929_s_at,757.5085,629.8757,565.874,722.4778,404.8925
1765930_at,28.48958,36.38309,15.05774,16.86122,26.224
1765931_at,1067.836,1200.314,1029.647,1234.87,295.0995
1765932_s_at,3566.498,4009.293,6922.038,3873.891,8160.36
1765933_at,1.525903,1.743717,0.9434263,0.8628994,1.318074
1765934_s_at,721.188,503.3729,285.0529,678.9952,261.5086
1765935_s_at,6.449656,7.377772,17.6382,6.440983,15.43669
1765936_s_at,763.6695,652.8241,349.4958,612.3207,261.9856
1765937_s_at,699.0619,662.2845,437.4569,588.6786,438.1589
1765938_s_at,431.6747,479.713,318.075,387.6191,373.0021
1765939_s_at,1293.936,1255.039,1685.656,1197.918,1929.127
1765940_s_at,695.5275,515.6744,337.7423,636.0395,263.89
1765941_s_at,1085.368,1016.649,795.3193,884.3493,986.2439
1765942_s_at,3200.187,4490.002,6221.577,2905.851,7381.869
1765943_s_at,342.802,366.9803,243.6478,363.7407,139.584
1765944_at,8.318187,3.49682,4.058003,7.175242,2.603708
1765945_s_at,1117.851,1356.416,2537.422,1141.301,2555.22
1765946_s_at,586.3658,516.401,286.1611,485.7495,254.4017
1765947_s_at,6.91846,8.169618,7.159327,8.69814,11.25444
1765948_at,5.840358,9.863294,12.03291,2.73908,8.869359
1765949_s_at,790.5894,783.5927,716.7073,791.7331,880.7512
1765950_s_at,63.38452,132.1283,94.01001,59.22774,71.11337
1765951_at,8.327325,7.913713,1.366332,3.309275,2.114195
1765952_s_at,395.3101,344.9554,262.5153,457.9462,123.5624
1765953_at,12.14866,10.36839,9.278982,1.108785,10.96301
1765954_s_at,9.875034,21.59578,6.75705,13.97024,5.344503
1765955_at,0.5539916,0.3412782,2.10204,4.716745,4.849301
1765956_s_at,12.04744,15.77316,12.42405,8.860578,3.923203
1765957_s_at,0.2769231,0.357749,0.4136197,0.6744961,0.8956288
1765958_at,0.4780224,0.5529688,9.635055,0.7011262,0.8477564
1765959_s_at,1.628762,3.398071,12.71101,13.90194,14.97221
1765960_s_at,73.88531,98.76995,85.4062,87.27825,54.34082
1765961_s_at,540.8679,510.7718,209.8165,458.7177,180.5031
1765962_s_at,1548.205,1464.346,1664.58,1406.162,2427.862
1765963_at,63.04602,93.59523,69.96901,69.76924,102.3983
1765964_s_at,625.0959,554.8174,337.8811,558.6004,245.4148
1765965_s_at,1462.872,1738.75,2101.375,1616.822,2761.784
1765966_s_at,997.3542,953.3958,824.5935,902.8292,625.5223
1765967_s_at,643.3226,565.71,2082.367,1054.117,1497.002
1765968_s_at,3186.08,4038.179,7102.764,4286.665,8058.494
1765969_s_at,530.6511,464.1536,328.8475,503.9831,293.9732
1765970_x_at,129.1047,82.98612,89.55617,50.62163,88.52232
1765971_s_at,25.32146,52.97107,55.25993,46.15874,36.41788
1765972_s_at,2.216047,2.763559,1.931571,2.023221,2.893482
1765973_s_at,383.0576,314.0848,421.5692,438.0922,235.3111
1765974_s_at,690.8503,732.753,486.4825,713.0064,435.1041
1765975_s_at,192.2844,230.2311,85.1677,217.5439,70.52527
1765976_s_at,10.77291,6.837671,1.72681,4.811565,2.276636
1765977_at,1.253487,13.16763,17.60898,12.66356,24.99101
1765978_s_at,991.644,797.3985,509.1713,928.4419,430.6389
1765979_s_at,10.4799,12.30974,13.54111,4.71349,1.862027
1765980_s_at,813.8497,757.7446,491.6638,907.0927,331.7123
1765981_s_at,634.883,592.1754,4217.955,1480.774,2528.604
1765982_s_at,868.8669,900.4382,762.5162,899.3827,1088.924
1765983_s_at,600.7138,610.1875,362.0131,693.9012,308.8481
1765984_s_at,597.1754,494.1295,384.7538,601.9886,260.4704
1765985_s_at,2.536721,0.8827364,1.485287,5.003694,3.522515
1765986_s_at,2216.652,2242.575,5134.958,2455.356,8074.212
1765987_at,11.68392,13.11492,22.54244,7.234708,12.47694
1765988_s_at,11.60052,12.47184,11.61741,13.5141,29.38645
1765989_s_at,895.2377,946.4866,648.8322,830.6954,1075.005
1765990_s_at,1890.989,1828.786,2575.216,1584.74,1988.12
1765991_s_at,604.9674,540.2974,422.9176,667.4069,330.3813
1765992_s_at,1.681884,1.369981,8.533076,1.40399,13.32676
1765993_s_at,1188.7,1228.658,1267.973,1137.373,1462.207
1765994_s_at,3.490343,4.844592,1.321604,6.823026,3.170541
1765995_s_at,634.0975,614.604,424.424,681.8909,896.9475
1765996_s_at,864.8226,1045.516,767.6764,1091.473,643.8176
1765997_s_at,714.2291,520.3729,527.4926,749.0737,365.8293
1765998_s_at,487.7277,547.3949,244.5766,587.7772,199.7506
1765999_s_at,934.3672,1241.923,1522.062,1240.716,1460.715
1766000_s_at,746.1461,808.3408,1226.258,731.8345,1819.393
1766002_at,1256.275,1014.088,800.3258,1279.84,493.8011
1766003_s_at,949.6688,814.3483,481.1346,818.8911,299.0831
1766004_x_at,1.243694,4.617582,4.741574,5.620288,30.78696
1766005_s_at,402.6181,342.466,234.829,400.534,176.2221
1766006_s_at,599.7628,775.4178,662.2474,663.0741,1263.341
1766008_s_at,2101.438,2006.573,2682.722,1879.255,3526.803
1766009_s_at,702.0057,737.1229,433.8376,746.1511,331.7062
1766010_s_at,25.92373,21.36509,33.08224,25.04485,36.91146
1766011_at,455.3518,482.5525,280.2018,413.1363,173.7112
1766012_at,4.579182,10.91736,4.863835,0.9787629,5.2924
1766013_s_at,28.1755,19.06631,65.22616,13.52309,8.77935
1766014_s_at,374.9904,486.7673,232.2962,469.2058,108.0945
1766015_at,0.9306841,0.3719566,2.723187,13.19974,6.092117
1766016_s_at,39.97338,60.23184,41.31031,45.69809,47.17
1766017_s_at,875.8224,894.1923,573.4697,913.2838,386.3387
1766018_x_at,87.56418,94.55135,19.50612,41.1046,20.53135
1766019_at,180.2653,242.5498,230.4057,318.3983,105.1349
1766020_s_at,3.757789,3.758057,1.13963,3.664805,0.8123299
1766021_at,12.83874,11.63342,12.67539,9.209844,18.80689
1766022_s_at,578.4615,699.0186,479.0039,678.1371,509.3827
