ID	Gene Symbol
1767364_at	ymfP
1767365_at	c0810
1767366_at	ECs4865
1767367_x_at	ECs2157 /// ECs2230
1767368_s_at	c3433
1767369_at	ECs4945
1767370_s_at	glnD /// glnD
1767371_s_at	c2589 /// ECs2867 /// wza /// wza
1767372_at	ECs1941
1767374_at	emrB
1767375_at	c4849
1767376_at	maeB
1767377_s_at	rplS /// rplS
1767378_s_at	ECs1934 /// recE /// recE
1767380_s_at	cho /// ydjQ
1767381_at	ykfG
1767382_s_at	ECs0023 /// Z0023
1767384_s_at	ECs2403 /// ydiP /// ydiP /// Z2724
1767385_s_at	ECs1014 /// pncB
1767386_at	yfdI
1767387_at	c0319
1767388_s_at	treF /// treF
1767389_at	c3389
1767390_at	ygjL
1767391_s_at	c3579
1767392_at	ECs2270
1767393_at	c3224
1767394_s_at	ECs0948 /// ybjP
1767395_s_at	c5170
1767396_s_at	ECs0016 /// gef /// hokC /// mokC
1767397_s_at	c1481
1767398_s_at	ECs4816 /// yiiF
1767399_s_at	cyoC /// ECs0484
1767400_s_at	ECs1000 /// ycaR /// ycaR
1767401_at	phnA
1767402_s_at	ECs3348 /// hyfF /// hyfF
1767404_s_at	secY /// secY
1767406_at	yegJ
1767407_s_at	ECs2041 /// Z2282
1767408_s_at	ECs2851 /// wzxC
1767409_at	ycjM
1767410_s_at	fldA
1767412_s_at	ECs1894 /// ycjS /// ycjS /// ycjS
1767415_at	c1576
1767416_at	c2464
1767417_s_at	ECs5041 /// ssb /// ssb
1767418_at	yadB
1767419_s_at	ECs3405 /// hcaA2 /// hcaF
1767420_at	yhjG
1767422_s_at	ECs0112 /// ppdD /// ppdD
1767423_s_at	ECs2616 /// yecA /// yecA
1767424_s_at	c5200
1767425_s_at	aspC /// aspC /// ECs1011
1767426_s_at	ECs0403 /// mhpB /// mhpB
1767427_s_at	c1200 /// ECs4328 /// Z4853
1767428_s_at	dld /// dld
1767429_at	c5211
1767430_s_at	fliP /// fliP
1767432_s_at	ECs0283 /// Z0314
1767433_s_at	nudF /// nudF
1767434_s_at	ECs3188 /// yfcH /// yfcH /// Z3566
1767435_s_at	flgG /// flgG
1767436_s_at	c5033
1767437_at	c0269
1767438_at	c1522
1767439_s_at	c1846 /// ECs2026 /// trg /// trg
1767440_s_at	cysW
1767441_at	Z1445
1767442_s_at	ECs2471 /// ydjA /// ydjA
1767443_s_at	ECs2639 /// Z2985
1767444_at	hlyD
1767445_s_at	ECs0891 /// rhtA /// ybiF
1767446_s_at	c3467 /// idi
1767447_s_at	yhcE
1767448_s_at	ECs1003 /// ycbC
1767449_s_at	ECs3771 /// yqfA /// yqfA /// Z4237
1767450_s_at	c4650
1767451_s_at	ECs2830 /// gnd
1767452_s_at	ECs3812 /// speB
1767453_at	psrO
1767455_s_at	ECs1603 /// purB
1767456_s_at	ECs5199 /// ytfN
1767457_s_at	ECs1276 /// Z1534
1767458_at	c0163
1767459_s_at	ECs1531 /// ECs1783 /// ECs2187 /// ECs2260 /// ECs2742 /// ECs3496 /// Z1351 /// Z2070 /// Z2372 /// Z6052
1767461_s_at	ECs1295 /// Z1555
1767462_at	symE
1767463_s_at	ECs5334 /// osmY
1767464_at	yjhV
1767465_s_at	ECs3184 /// yfcE /// yfcE
1767466_s_at	ECs1273 /// Z1530
1767467_at	hipA
1767468_s_at	ECs0930 /// ybjC /// ybjC
1767469_s_at	c2587 /// ECs2866 /// wzb /// wzb
1767471_x_at	c3183
1767472_s_at	ECs3354 /// focB /// focB
1767473_at	c0257
1767474_s_at	ECs3381 /// Z3782
1767475_s_at	ECs3250 /// yfdE /// yfdE
1767476_s_at	c0302
1767477_x_at	ECs1367 /// Z1187 /// Z1626
1767479_s_at	bioD /// ynfK
1767480_at	ung
1767481_s_at	ECs4261 /// Z4775 /// Z4776
1767482_s_at	ECs2631 /// Z2976
1767483_at	ECs1231
1767484_s_at	c1761 /// ECs1863 /// Z2509
1767485_at	ybhK
1767486_at	mutL
1767487_s_at	ECs4212 /// fic /// fic
1767488_s_at	ECs4213 /// yhfG /// yhfG
1767489_s_at	ECs4771 /// yigC
1767490_s_at	ECs3850 /// Z4321
1767491_s_at	ECs3715 /// ygeO
1767493_s_at	hisS /// hisS
1767494_s_at	ECs4796 /// yihN /// yihN /// yihN
1767495_at	ECs5267
1767496_at	c1214
1767499_at	yegE
1767500_s_at	der /// engA
1767502_at	ECs4979
1767503_s_at	ECs4793 /// typA /// yihK
1767504_s_at	murC /// murC
1767505_s_at	entE
1767506_s_at	ECs0632 /// entC /// entC
1767507_at	yiiX
1767508_s_at	ECs2523 /// sdaA /// sdaA
1767509_s_at	hemE
1767510_s_at	nhaA /// nhaA
1767511_s_at	yidB /// yidB
1767512_at	c5432
1767513_s_at	ECs3106 /// rcsB /// rcsB
1767514_s_at	murD /// murD
1767515_s_at	ECs2655 /// yecC /// yecC
1767516_s_at	rimL
1767518_s_at	sdhC /// sdhC
1767519_s_at	ECs2448 /// ves /// ydjR /// Z2774
1767520_s_at	ECs3328 /// ypfG /// ypfG /// Z3722
1767521_at	Z1541
1767522_s_at	c1094
1767523_s_at	ECs4668 /// Z5223
1767524_s_at	ECs5239 /// yjgQ /// yjgQ
1767525_s_at	ECs0433 /// phoA /// phoA
1767527_s_at	rbn /// yihY
1767528_s_at	ECs2963 /// Z2116 /// Z3099
1767529_at	yfaZ
1767531_s_at	c3890 /// ECs4013 /// Z4487
1767532_s_at	ispA
1767535_at	c1269
1767536_s_at	ECs1341 /// Z1163 /// Z1602
1767537_s_at	c1001 /// ECs0954 /// ybjS /// Z1102
1767538_at	ydfW
1767539_at	ECs1581
1767540_s_at	yeaJ /// ECs2495 /// yeaJ /// yeaJ
1767542_s_at	ECs2466 /// ynjH /// ynjH /// Z2792
1767543_s_at	thiK /// thiK
1767544_s_at	ECs2517 /// Z2851
1767545_at	c5455
1767546_s_at	ECs1506 /// Z1770
1767548_at	mmuP
1767550_s_at	ECs3683 /// ppdA /// ppdA
1767551_at	c4424
1767552_at	yfeN
1767553_s_at	ECs1215 /// ECs1534 /// ECs1786 /// ECs1966 /// ECs2257 /// ECs2966 /// Z1354 /// Z1473 /// Z3101 /// Z6049
1767554_s_at	ECs0399 /// Z0442
1767555_s_at	ECs1085 /// Z1787
1767556_at	manA
1767557_s_at	ECs5277 /// fimF /// fimF /// fimF
1767558_s_at	ECs1509 /// Z1773
1767559_s_at	recA /// recA
1767560_s_at	ECs1440 /// pyrC /// pyrC
1767561_at	yfdR
1767562_s_at	coxT /// ECs2622
1767563_s_at	ECs4160 /// rpoA /// rpoA
1767564_s_at	c0381 /// ECs0262 /// ykfJ /// Z0296
1767565_s_at	ECs3248 /// evgA /// evgA
1767566_at	c5304
1767567_s_at	ECs2954 /// Z3089
1767568_s_at	bcsG /// ECs4418 /// yhjU
1767569_s_at	artI /// ECs0946
1767570_s_at	ECs4895 /// yijD /// yijD
1767571_s_at	ECs0507 /// ybaY /// ybaY /// ybaY
1767572_s_at	ECs0925 /// ybjJ /// ybjJ /// Z1072
1767573_s_at	ECs5050 /// yjcH /// yjcH
1767574_s_at	dksA /// dksA /// ECs0149
1767576_s_at	ECs3131 /// yfaV /// yfaV /// Z3504
1767577_s_at	ECs5193 /// ytfI /// Z5826
1767578_s_at	ECs1867 /// sapF /// sapF /// sapF
1767579_s_at	ECs5211 /// yjgA /// yjgA
1767580_s_at	ECs2243 /// Z1811 /// Z6037
1767581_s_at	ECs1753 /// yciA /// yciA
1767582_at	fhuA
1767583_s_at	ECs4504 /// waaI
1767585_s_at	c3331 /// ECs3629 /// ygcU
1767586_s_at	ECs1396 /// Z1211 /// Z1651
1767588_s_at	Z0654
1767589_s_at	ECs4201 /// kefB /// kefB
1767590_s_at	rpsV /// sra
1767593_s_at	ECs5303 /// yjiS
1767594_s_at	ECs0540 /// Z0608
1767595_at	wzc
1767596_s_at	ECs3076 /// yejH /// yejH /// yejH
1767597_at	c1274
1767598_s_at	aat /// aat
1767599_s_at	thyA /// thyA
1767600_s_at	ECs0773 /// tolR /// tolR
1767602_at	yiaL
1767603_s_at	codA /// ECs0390
1767604_s_at	c4265 /// dcrB /// ECs4321 /// Z4846
1767606_at	ybfP
1767607_at	c3395
1767608_s_at	ECs0461 /// Z0509
1767609_s_at	ECs4580 /// escU
1767610_s_at	ECs2064 /// pptA /// ydcE
1767611_at	yphD
1767612_s_at	ECs2199 /// Z2098
1767613_s_at	c1535
1767616_s_at	ECs0846 /// Z0985
1767617_s_at	c3640 /// ECs1337 /// Z1159 /// Z1598
1767618_s_at	prfA /// prfA
1767619_s_at	c3579 /// c3646
1767620_s_at	ddpC /// ECs2089 /// Z2225
1767622_s_at	c2328
1767623_s_at	lon
1767624_s_at	ECs3889 /// exbD /// exbD
1767625_at	c3686
1767626_s_at	ftsI /// ftsI /// ftsI /// ftsI
1767627_s_at	ECs3586 /// hypE
1767628_at	ygfF
1767630_s_at	rspA /// rspA
1767631_s_at	pyrE
1767633_s_at	ECs3279 /// Z3672
1767634_s_at	c1659 /// dhaR
1767635_s_at	ECs2712 /// yodB /// yodB
1767636_s_at	ECs5135 /// frdA /// frdA
1767637_s_at	caiF /// caiF /// ECs0037 /// Z0040
1767639_at	ECs2202
1767640_s_at	c0411 /// ECs0333 /// Z0371
1767641_at	ECs1579
1767642_s_at	ECs4491 /// yibP
1767643_at	pphB
1767646_at	rumB
1767647_at	htrE
1767649_at	ymgC
1767650_s_at	c3621
1767651_at	c1575
1767652_at	lolE
1767653_s_at	ECs4033 /// yraR
1767654_s_at	ECs2141 /// ydeF
1767655_s_at	ECs0384 /// prpR /// prpR
1767656_s_at	ECs0795 /// ybhE
1767657_s_at	ECs2168 /// ECs2951 /// Z3086
1767658_s_at	ECs4332 /// Z4857
1767659_s_at	ECs3785 /// rpiA /// rpiA
1767660_s_at	c2532 /// ECs2806 /// yeeV /// Z3165
1767661_s_at	ECs1700 /// Z1967
1767662_s_at	ECs0837 /// Z0975
1767663_x_at	c1602
1767664_s_at	c3943
1767665_at	cmtA
1767666_s_at	ECs3379 /// rlmN /// yfgB
1767667_s_at	ECs4579 /// Z5131
1767668_s_at	c1702
1767669_s_at	glnE /// glnE
1767670_s_at	ECs3453 /// yfiM /// yfiM
1767672_s_at	gatY /// gatY
1767673_at	mrp
1767674_s_at	fis /// fis
1767675_s_at	ECs0348 /// Z0388
1767677_s_at	ygcS /// Z4083m
1767678_at	c1197
1767679_s_at	c5314 /// ECs5194 /// ytfJ /// ytfJ
1767680_at	gcvB
1767681_s_at	c1170 /// ECs1303 /// Z1126 /// Z1565
1767682_s_at	mazG
1767683_at	norV
1767684_s_at	cobC /// ECs0676 /// phpB /// phpB
1767685_at	c3652
1767686_at	c3180
1767688_s_at	c0430 /// Z0394
1767689_s_at	ECs1560 /// Z1822
1767690_s_at	ECs4871 /// katG /// katG /// katG
1767691_s_at	gltB
1767693_s_at	ECs4463 /// yiaW /// yiaW
1767694_s_at	ECs0666 /// lipA /// lipA
1767695_s_at	ECs4021 /// yraI /// yraI
1767696_at	c1499
1767697_s_at	ECs5301 /// Z5940
1767698_at	ECs1375
1767699_at	yegO
1767700_at	fadB
1767701_s_at	asr /// asr /// ECs2303
1767702_s_at	ECs4708 /// ilvC
1767703_s_at	ECs2490 /// yeaE /// yeaE /// Z2821
1767704_at	c3613
1767705_s_at	ECs4072 /// yrbD /// yrbD
1767706_at	cueO
1767708_at	talC
1767710_s_at	dnaE /// dnaE
1767711_s_at	cbl /// cbl
1767712_s_at	ECs3065 /// yeiR /// yeiR
1767713_s_at	ECs1204 /// Z1460
1767714_s_at	ECs1088 /// ECs1781 /// ECs2189 /// ECs3498 /// Z1349 /// Z1793 /// Z2065 /// Z3927
1767715_s_at	ECs0488 /// yajG /// yajG
1767716_s_at	ECs4847 /// yiiS /// yiiS
1767717_s_at	ECs3408 /// hcaD /// hcaD
1767719_s_at	ECs0754 /// sucD /// sucD
1767720_s_at	ECs4695 /// rbsR /// rbsR
1767721_at	tynA
1767723_s_at	gidB /// gidB
1767724_s_at	radC /// yicR
1767725_at	gcl
1767726_at	ECs1312
1767728_s_at	ECs3152 /// menD
1767729_at	thiC
1767731_s_at	infB /// infB
1767732_s_at	betW /// c1536 /// ECs1175 /// ECs3001 /// ECs5398 /// Z0952 /// Z3366
1767733_at	kpsD
1767734_s_at	ECs4611 /// ilvN /// ilvN
1767736_s_at	ECs1765 /// Z2045
1767737_s_at	dut /// dut
1767738_s_at	cutF /// ECs0194 /// nlpE
1767739_at	hisB
1767740_at	Z2558
1767741_at	ilvC
1767743_s_at	c3172 /// ECs1631 /// ECs2178 /// Z1884
1767744_at	Z2563
1767745_s_at	c1630 /// hlyE
1767747_s_at	c1469
1767748_s_at	ECs2701 /// yedR /// yedR /// Z3056
1767749_s_at	ECs1669 /// minD /// minD
1767750_s_at	ECs3190 /// hisP
1767751_s_at	ECs0896 /// ybiS /// ybiS
1767752_s_at	ECs1193 /// ECs2983 /// Z3352
1767753_at	c0026
1767754_at	yffN
1767755_s_at	ECs2868 /// yegH /// yegH /// yegH
1767756_s_at	cpxR /// cpxR /// ECs4838
1767757_s_at	ECs3275 /// yfeD
1767758_s_at	ECs1043 /// sxy /// yccR /// Z1309
1767759_at	c3203
1767761_s_at	ECs4602 /// yicP
1767763_at	ECs4968
1767765_s_at	truA /// truA
1767766_s_at	trpA /// trpA
1767767_s_at	ECs1497 /// nagK /// ycfX
1767768_s_at	ECs3399 /// suhB
1767769_s_at	c0268 /// c1529 /// c2509 /// c3608 /// c5145
1767770_at	ECs1067
1767771_s_at	arpB /// c2118 /// ECs2427 /// Z2749
1767772_s_at	ECs4209 /// yhfK /// yhfK
1767773_s_at	c2624
1767774_at	yagG
1767775_s_at	ECs4733 /// hemX /// hemX
1767776_s_at	ECs4254 /// gntX /// yhgH
1767777_s_at	c1189 /// ECs4338 /// Z4863
1767778_s_at	c4982 /// Z5614
1767779_s_at	ECs1651 /// Z1920
1767780_s_at	ycbC /// ycbC
1767782_s_at	ECs4401 /// yhjC /// yhjC /// yhjC
1767783_s_at	c3307 /// ECs3595 /// rpoS /// rpoS
1767784_at	c3714
1767786_s_at	c3054
1767789_at	paaC
1767790_at	rfaI
1767791_s_at	malT /// malT
1767792_s_at	appC /// appC /// appC /// ECs1134
1767794_s_at	ECs4776 /// yigZ /// yigZ
1767795_s_at	tauB /// tauB
1767797_at	yhjX
1767798_s_at	ECs4467 /// selB
1767800_s_at	ECs3953 /// yqjI /// yqjI
1767801_s_at	acrA /// acrA /// acrA /// ECs0516
1767802_s_at	ytfN /// ytfN
1767803_at	c2456
1767804_at	c5081
1767805_s_at	ECs2320 /// ydgA /// ydgA
1767806_at	yjjJ
1767807_s_at	rpmF /// rpmF
1767808_s_at	uidC /// uidC /// Z2619
1767809_s_at	ECs4575 /// escC
1767810_at	ycjF
1767811_s_at	kbaY /// kbaY
1767812_s_at	fadI /// fadI
1767813_at	c1692
1767814_at	c1887
1767815_s_at	ECs3032 /// Z3395
1767816_s_at	ECs4149 /// yrdD /// yrdD /// yrdD
1767817_s_at	ECs0409 /// yaiL
1767819_s_at	accB /// accB /// ECs4127
1767820_s_at	dniR /// ECs0207
1767821_s_at	rplE /// rplE
1767822_at	mchF
1767823_at	serC
1767824_at	c1418
1767825_s_at	ompX /// ompX
1767826_at	c1215
1767827_s_at	ECs0621 /// Z0722
1767829_s_at	serB /// serB
1767830_at	c2163
1767831_s_at	ECs3945 /// ttdB /// ttdB
1767832_at	yjhR
1767833_s_at	appB /// appB /// appB /// ECs1135
1767834_s_at	ECs5263 /// Z5901
1767835_s_at	ECs2915 /// yehB
1767836_s_at	ECs5224 /// pyrL
1767837_s_at	citA /// citA /// dpiB /// ECs0658
1767838_s_at	ECs2355 /// sodC /// sodC
1767839_at	ygjR
1767840_at	yeiM
1767841_s_at	ECs3995 /// tdcD /// tdcD
1767843_s_at	ECs0302 /// Z0338
1767844_at	c2561
1767845_at	hscA
1767846_s_at	ECs4343 /// nikA
1767848_s_at	alkB /// alkB /// alkB /// ECs3101
1767849_at	intD
1767850_s_at	ECs2201 /// Z2097
1767851_at	c4487
1767852_s_at	ECs5128 /// efp /// efp
1767853_at	aroC
1767854_s_at	ushA /// ushA
1767855_s_at	cmtB /// cmtB /// ECs3809
1767856_s_at	ECs2524 /// yoaD /// yoaD /// Z2858
1767858_at	c3196
1767859_s_at	ECs1878 /// ordL
1767860_at	paaA
1767861_at	c2917
1767864_s_at	ECs2124 /// lsrF /// yneB
1767865_s_at	ECs3943 /// ttdR /// ygiP
1767866_s_at	ECs0682 /// ybeQ /// ybeQ
1767867_s_at	ECs1648 /// ECs2161 /// Z1380 /// Z3077
1767868_s_at	ECs5063 /// mdtO /// yjcQ
1767871_at	ECs0823
1767872_s_at	argH
1767873_s_at	flhA /// flhA
1767874_s_at	rpmH /// rpmH
1767875_s_at	ECs3859 /// Z4330
1767877_s_at	ECs4406 /// kdgK /// kdgK
1767878_s_at	c0327 /// c1234 /// ECs1374 /// Z1193 /// Z1633
1767879_at	recC
1767880_s_at	c2964
1767881_at	c4210
1767883_s_at	rimM /// rimM
1767885_at	fliC
1767886_s_at	ECs1788 /// ECs1967 /// ECs2255 /// Z1355 /// Z3335 /// Z6048
1767887_s_at	cusA /// cusA /// ECs0613 /// ybdE
1767888_s_at	ECs2150 /// ydfZ /// ydfZ /// Z2156
1767889_s_at	ECs3720 /// Z4184
1767890_at	c5434
1767891_s_at	ECs2385 /// ynhG /// ynhG
1767892_at	pepN
1767894_s_at	fliR /// fliR
1767895_s_at	ECs5030 /// Z5646
1767896_at	c1194
1767897_s_at	ECs4558 /// escD
1767898_s_at	dgoK /// dgoK
1767899_at	ECs4975
1767900_at	c3559
1767901_at	c2938
1767902_s_at	ECs2827 /// hisI
1767903_at	csgA
1767904_s_at	c4616 /// dgoR
1767905_s_at	c1650 /// ECs1697 /// Z1964
1767906_s_at	ECs2623 /// Z2971
1767907_s_at	frlB
1767908_s_at	pdxK /// pdxK
1767909_at	nikB
1767911_s_at	ECs2487 /// msrB /// yeaA
1767912_s_at	ECs0599 /// ybcH /// ybcH
1767913_s_at	frcK
1767914_s_at	ECs4434 /// tag /// tag
1767915_s_at	ECs2675 /// intG /// Z3024
1767917_s_at	ECs2556 /// yebE /// yebE
1767918_s_at	glcC /// glcC
1767919_at	c2503
1767920_s_at	ECs4896 /// trmA
1767921_s_at	ECs0106 /// yacF /// yacF
1767922_s_at	ECs0720 /// potE /// potE
1767923_s_at	c3988
1767924_s_at	ECs3710 /// ygeI /// Z4174
1767925_s_at	ECs1428 /// yceK /// yceK
1767926_at	c1258
1767927_at	ECs1250
1767928_s_at	ugpQ /// ugpQ
1767929_at	ECs1957
1767930_at	yafP
1767932_s_at	ECs2894 /// gatD /// gatD
1767933_s_at	ECs3591 /// Z4045
1767934_at	metB
1767935_at	Z5187
1767936_at	c0809
1767937_s_at	ECs3272 /// nupC
1767938_at	bglF
1767939_s_at	ECs4465 /// Z5009
1767940_s_at	c0640
1767941_at	setA
1767942_at	Z2255
1767944_at	hepA
1767945_at	xylR
1767946_s_at	basS /// basS /// ECs5094
1767947_at	rtcR
1767948_s_at	ECs1925 /// ydaM /// ydaM /// Z2421
1767949_at	c4481
1767950_s_at	secD /// secD
1767951_s_at	ECs2815 /// yeeE /// yeeE
1767952_at	yjgK
1767953_at	yeiT
1767954_s_at	gspO /// hofD
1767955_s_at	c1354 /// ECs1463 /// Z1724
1767956_at	nhaR
1767957_s_at	ygcQ /// ygcQ /// Z4079
1767958_s_at	c3251 /// Z4000
1767959_s_at	ECs3550 /// gshA
1767960_s_at	kdgK
1767961_s_at	ahpC /// ahpC /// ECs0644
1767962_s_at	c1279
1767963_s_at	ECs1126 /// ECs2715 /// Z1385 /// Z3072
1767964_s_at	ECs0292 /// Z0327
1767965_at	dinG
1767966_at	fdhD
1767967_s_at	ECs4123 /// mreB /// mreB /// mreB
1767969_at	Z2400
1767971_s_at	yjjI /// yjjI
1767972_s_at	atpC /// atpC
1767975_at	xseA
1767976_s_at	ECs1550 /// ECs1801 /// ECs1981 /// ECs2242 /// Z1371 /// Z1812 /// Z1910 /// Z3320 /// Z6036
1767977_s_at	ECs5175 /// yjfY /// yjfY
1767978_s_at	ECs1121 /// Z2344
1767979_at	yfaQ
1767980_s_at	ECs0421 /// tauC
1767981_s_at	ECs1012 /// ompF /// ompF
1767982_at	hydG
1767983_s_at	ECs5221 /// pyrI /// pyrI
1767984_s_at	ECs3733 /// Z4197
1767985_at	ycbT
1767986_s_at	ECs4225 /// frlR /// yhfR
1767987_x_at	ECs1229 /// Z1484
1767988_s_at	ECs0441 /// yaiE /// yaiE
1767989_s_at	ygfI /// ygfI /// Z4258
1767990_s_at	ECs0843 /// lomK
1767991_at	c0958
1767992_s_at	ECs4459 /// Z5002
1767993_at	phnE
1767994_s_at	ECs2013 /// ynbD /// ynbD /// ynbD
1767995_s_at	ECs1239 /// Z1492
1767996_s_at	pdxA /// pdxA
1767997_s_at	tolC /// tolC
1767998_at	c5058
1767999_s_at	nrfG /// nrfG
1768000_s_at	proX /// proX
1768001_at	ecpD
1768002_s_at	ECs2346 /// tyrS
1768003_s_at	ECs2707 /// yedW /// yedW
1768004_s_at	c0569
1768006_at	sfaC
1768008_at	panB
1768009_at	c1693
1768011_s_at	Z1157 /// Z1596
1768012_s_at	ECs4918 /// rsd /// yjaE
1768013_at	fecR
1768015_s_at	ECs2564 /// pykA /// pykA
1768017_s_at	ECs1474 /// pabC /// pabC
1768018_s_at	c4078
1768019_x_at	Z1352
1768020_s_at	ECs2205 /// Z2094
1768021_x_at	rdlC
1768022_s_at	mrcA /// mrcA
1768023_s_at	c4562
1768024_at	mutS
1768025_s_at	alaS /// alaS
1768026_at	c3750
1768027_s_at	ECs4665 /// Z5220
1768028_s_at	ECs0630 /// entS /// ybdA
1768029_s_at	ECs4125 /// yhdH /// yhdH /// yhdH
1768030_s_at	ECs5195 /// ytfK /// ytfK
1768032_at	yhfS
1768033_s_at	ilvM /// ilvM
1768034_at	fimA
1768035_at	yfbL
1768036_at	c5036
1768038_s_at	ECs2364 /// ydhO /// ydhO /// ydhO
1768039_at	c4472
1768042_at	prpE
1768043_s_at	purN /// purN
1768044_at	yfdR
1768045_s_at	flgH /// flgH
1768046_s_at	sgbE
1768047_s_at	c2059 /// ECs2374 /// ydhR /// Z2694
1768048_at	bglF
1768049_s_at	potD /// potD
1768050_s_at	ubiF /// ubiF
1768051_s_at	dapB /// ECs0034
1768052_s_at	c3580 /// c3645 /// ECs0330 /// ECs1104 /// ECs1307 /// ECs1660 /// ECs1818 /// ECs2224 /// ECs2791 /// ECs4547 /// Z0367 /// Z1131 /// Z1570 /// Z1929 /// Z2080 /// Z2130 /// Z3156 /// Z4337 /// Z5098 /// Z6016
1768053_s_at	ECs0127 /// yacK
1768055_s_at	ECs0732 /// ybgA /// ybgA
1768058_s_at	yphG /// yphG
1768059_s_at	ECs1662 /// Z1930
1768060_s_at	c1106
1768061_s_at	ECs5376 /// Z0397
1768062_s_at	ECs4085 /// npr /// ptsO
1768063_s_at	gspA /// yheD
1768064_s_at	sgrS
1768065_s_at	potB /// potB
1768066_s_at	ECs4606 /// uhpA
1768067_at	c5300
1768068_s_at	ECs4290 /// yhhY
1768069_at	ybjT
1768070_s_at	ECs0833 /// Z0971
1768071_at	fhiA
1768072_at	ycgH
1768073_at	acnB
1768074_s_at	ECs2344 /// gst
1768075_s_at	ECs0304 /// Z0340
1768076_s_at	ECs3894 /// yqhD /// yqhD /// yqhD
1768077_at	Z2445
1768078_at	c1437
1768079_at	glmY
1768080_s_at	c4305
1768081_s_at	ECs4234 /// hofP /// yrfA
1768082_s_at	ECs1492 /// mfd
1768083_at	Z1448
1768085_s_at	ECs3056 /// yeiM
1768086_at	yfbP
1768088_at	ECs1234
1768089_at	c3752
1768090_at	sat
1768092_s_at	c2615 /// ECs2893 /// gatR /// gatR
1768093_s_at	ECs0169 /// glnD
1768094_s_at	ECs1650 /// Z1918
1768095_at	mnmC
1768096_at	ECs3510
1768097_s_at	ECs5549 /// Z5294
1768098_s_at	yghS /// yghS
1768100_at	c4986
1768101_s_at	ECs0231 /// Z0262
1768102_s_at	ECs5256 /// Z5894
1768103_s_at	ECs2395 /// ydiK /// ydiK /// Z2716
1768104_at	mrcB
1768106_s_at	ECs2768 /// Z3128
1768107_s_at	ECs4216 /// nirB /// nirB /// nirB
1768109_s_at	ECs2714 /// Z3071
1768110_at	yicP
1768111_s_at	ECs5298 /// yjiM
1768112_at	flgE
1768113_s_at	ECs4393 /// mdtE /// yhiU
1768114_at	c1675
1768115_s_at	c0345 /// c1206
1768117_s_at	ECs0928 /// ybjM /// ybjM
1768118_s_at	ECs4740 /// yigA /// yigA
1768119_s_at	ECs1610 /// Z1867
1768120_s_at	flgC /// flgC
1768122_at	molR_D
1768123_s_at	ilvY /// ilvY
1768124_s_at	ECs2081 /// yddM
1768125_s_at	arpB /// c2119 /// ECs2427 /// Z2749
1768126_at	c1545
1768128_s_at	ECs0261 /// yafP /// yafP
1768129_s_at	ECs1288 /// Z1548
1768130_s_at	ECs5171 /// ptxA /// ulaC
1768131_s_at	c1285 /// c3674
1768132_s_at	ECs2103 /// ydeN /// ydeN /// Z2210
1768134_s_at	ECs5109 /// yjdJ /// yjdJ
1768135_at	ssuB
1768136_s_at	ECs4363 /// yhiM /// yhiM
1768138_at	c3399
1768139_s_at	ECs4717 /// rfe /// rfe
1768140_at	ECs2962
1768143_s_at	c0303
1768144_s_at	c3104
1768145_s_at	carB /// carB
1768146_s_at	ECs0247 /// ivy /// ykfE
1768148_at	c4277
1768149_s_at	c1149 /// ECs1258 /// rutA /// Z1511
1768150_s_at	ygbL /// ygbL
1768151_s_at	metQ /// metQ
1768152_at	yehZ
1768153_s_at	ECs1317 /// Z1140 /// Z1579
1768154_s_at	ECs2807 /// yeeW /// yeeW
1768157_at	Z4331
1768158_s_at	ydaN /// zntB
1768159_at	rfaY
1768160_s_at	ECs5220 /// yjgF
1768161_s_at	ECs1961 /// ECs2262 /// ECs2746 /// Z2108 /// Z2377 /// Z3107 /// Z6054
1768163_at	c3446
1768164_s_at	ECs3195 /// ubiX
1768165_s_at	ECs2097 /// gadC /// xasA /// xasA
1768166_s_at	c5088 /// ECs5065
1768167_at	ycgG
1768168_at	c4836
1768169_s_at	gspH /// hofH
1768170_at	lyx
1768171_s_at	cysH /// ECs3617
1768172_at	ompA
1768175_s_at	c1153
1768176_at	arrQ
1768177_s_at	accD /// accD /// ECs3200
1768178_at	ynjD
1768179_at	Z5095
1768181_s_at	ECs3987 /// yhaJ /// yhaJ /// yhaJ
1768182_s_at	ECs3650 /// Z4106
1768183_s_at	ECs2535 /// yebO /// yebO /// Z2871
1768184_s_at	ECs1129 /// hyaB /// hyaB
1768185_at	ybfD
1768186_s_at	ECs5327 /// fhuF
1768187_at	gpmM
1768188_at	c3657
1768189_s_at	ECs3409 /// yphA /// yphA
1768191_s_at	ECs3827 /// yggR /// yggR /// yggR
1768192_s_at	ECs2974 /// stx1A
1768193_s_at	c3462 /// ECs3757 /// ygfQ /// Z4223
1768194_s_at	ECs2240 /// Z6034
1768196_at	c0338
1768197_s_at	ECs0992 /// ycaL /// ycaL
1768198_s_at	ECs5360 /// yjjY /// yjjY
1768199_s_at	ECs2408 /// fadK /// ydiD
1768200_at	c2511
1768201_at	c2145
1768203_s_at	c2041
1768204_s_at	c3773 /// ECs3915 /// Z4384
1768205_at	ECs0272
1768206_s_at	ECs3810 /// tktA
1768207_s_at	ECs5418 /// ECs5438 /// ECs5451 /// Z1361 /// Z1805 /// Z3329 /// Z6043
1768208_at	c0259
1768209_s_at	eco /// eco /// ECs3098
1768210_at	c5351
